IsLuxury,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage_Yes
1,550.0,1.992121476,23.64,3.49,1.33,7.62,43.44,False
0,2248.84,4.228159415,21.06,10.0,8.18,8.27,13.65,False
1,1134.91,1.934008121,66.85,6.23,5.41,3.8,9.65,True
0,550.0,3.741620275,43.09,6.7,3.49,3.41,30.73,True
1,689.99,2.652003499,32.47,9.06,5.5,10.0,32.23,False
0,1152.41,2.690550165,33.51,6.92,3.45,7.7,35.07,False
1,1313.46,1.703501317,29.65,9.19,5.65,7.97,3.18,False
1,1946.01,1.90547435,13.96,6.32,7.15,9.19,8.29,False
1,637.46,3.233333144,39.37,9.86,4.75,2.5,2.28,False
0,645.83,1.0,28.47,7.18,3.64,1.09,42.53,False
0,1049.26,1.785673467,56.14,8.98,4.9,2.64,5.78,False
0,607.97,1.335726763,5.38,7.19,5.7,5.23,1.98,True
1,980.09,3.023932236,27.13,9.3,7.55,6.05,40.97,False
1,1520.26,1.42280679,14.66,7.93,5.8,6.04,23.0,False
1,1252.56,2.686558193,25.03,8.09,5.91,10.0,2.31,False
0,692.45,1.699053577,6.93,6.78,2.02,5.63,6.11,False
1,731.37,3.080544128,32.57,6.06,3.72,1.24,20.15,True
0,657.08,1.512336617,35.64,5.75,3.69,5.8,32.81,False
0,1246.47,2.16534028,28.34,5.18,4.34,5.39,3.02,False
0,1139.0,1.0,19.29,6.0,4.35,1.72,0.11,True
1,1296.86,2.692408256,27.45,8.64,6.62,2.27,23.63,False
1,558.05,1.055004562,4.77,3.76,0.94,2.62,17.18,False
0,550.0,2.572631555,51.63,9.86,4.96,10.0,3.18,False
0,550.0,1.2640972,61.5,8.19,5.92,0.61,26.43,False
0,550.0,2.380150571,22.13,6.19,5.24,9.58,26.41,False
1,1872.27,4.54987317,45.7,9.95,7.82,8.51,5.18,True
1,550.0,2.91869201,19.93,3.52,3.91,7.47,11.17,False
0,1044.95,1.830649008,44.45,10.0,6.75,5.69,14.58,True
0,550.0,1.686046962,24.9,7.52,4.98,5.01,24.4,False
1,1297.26,1.286997052,21.06,6.38,4.1,2.83,1.34,True
1,1061.61,3.358041787,14.98,6.5,7.44,8.39,3.44,False
1,1163.32,3.102700769,12.24,5.83,3.5,2.33,3.71,True
1,1376.82,1.495025997,44.6,8.42,5.54,6.64,33.36,True
1,1425.85,1.169170551,9.59,9.35,6.27,7.55,26.44,True
1,1538.8,1.849178478,8.36,5.27,5.36,5.57,16.7,False
0,1198.14,1.748330239,6.15,6.93,5.89,7.44,5.9,False
0,1052.22,2.811810604,42.21,4.07,3.94,6.41,11.51,False
1,805.92,2.02320994,48.26,7.63,7.07,6.61,19.21,False
0,550.0,1.012337491,9.9,9.15,6.59,1.77,23.34,False
1,1319.82,2.760656615,21.5,10.0,7.96,10.0,18.76,True
1,1394.65,3.076075698,20.49,9.83,8.91,7.04,10.93,True
0,550.0,1.023159862,37.58,6.8,1.73,9.01,12.53,True
0,879.97,1.0,5.09,0.29,0.22,1.27,49.81,False
1,1010.83,2.704026571,12.11,8.55,6.23,5.03,29.05,True
1,1371.3,3.667584907,15.07,9.25,4.44,5.29,5.14,True
0,550.0,2.010068151,25.03,6.66,4.12,9.35,12.57,True
1,636.25,3.620703764,30.16,4.86,8.01,7.26,12.56,True
0,1056.4,2.551037108,44.32,5.34,5.81,9.35,27.43,False
0,942.18,1.0,10.89,7.87,4.15,9.02,3.86,True
1,1639.0,3.138884105,37.23,10.0,10.0,7.69,7.17,False
0,550.0,2.071229216,43.86,7.07,5.11,10.0,4.81,False
1,860.83,1.187157911,10.8,7.53,5.31,7.48,19.92,False
0,845.65,2.892747742,12.44,8.26,6.53,4.12,19.15,False
0,657.43,1.916210983,65.15,4.53,5.35,3.55,23.52,True
0,729.98,1.0,42.11,2.77,2.57,5.04,29.7,True
0,1069.49,1.230458103,37.84,4.4,5.82,4.25,5.73,False
0,550.0,2.518274005,32.54,4.48,3.31,3.63,18.29,False
1,796.19,3.477119693,53.34,4.84,6.27,6.61,11.24,False
1,1596.29,2.277437668,36.79,6.05,6.68,4.16,9.32,False
0,1417.24,2.365780051,18.81,9.75,10.0,10.0,6.17,True
1,1303.39,1.0,32.55,8.01,6.97,7.95,21.42,False
1,1359.56,2.307343858,19.82,8.37,5.91,9.35,4.78,False
0,1213.01,1.818171351,33.95,8.01,5.84,5.93,7.17,False
1,1192.83,2.03786619,22.01,8.99,4.81,8.39,6.23,False
0,1235.84,1.842031534,1.79,5.65,3.35,0.93,4.31,True
0,1886.97,1.0,4.8,5.65,5.93,7.9,13.72,False
0,948.18,3.356351663,27.35,5.85,6.97,7.33,37.12,False
1,1714.27,4.363038034,21.66,7.15,6.55,7.66,17.04,False
1,946.91,3.069049967,4.88,4.77,2.98,8.62,22.63,False
0,550.5,1.0,7.88,6.54,6.08,1.34,17.89,False
0,550.0,1.0,22.78,4.8,2.92,5.67,17.24,True
0,550.0,1.308161431,47.77,6.04,6.49,3.79,36.89,False
0,860.54,2.367229102,23.29,5.81,4.7,8.28,21.53,False
1,1218.44,1.702122157,19.22,6.85,6.52,4.8,36.65,True
0,824.59,1.983334829,24.56,6.82,4.3,5.1,9.38,False
1,954.7,1.0,46.55,3.47,5.02,2.2,18.64,False
1,902.07,3.157964559,49.76,7.48,5.5,10.0,13.12,False
1,1479.88,1.073951299,27.75,8.7,7.4,10.0,2.82,True
1,1798.19,3.577990837,2.61,7.74,6.16,10.0,6.65,True
0,874.22,1.0,37.43,6.88,3.15,6.66,19.61,True
1,1992.7,3.575764462,40.6,8.31,8.85,6.08,15.69,False
1,1682.77,1.149605959,21.68,7.41,6.71,5.85,24.91,False
1,1304.89,4.018235305,37.06,9.28,6.0,1.2,11.85,True
0,1452.7,1.77248323,40.47,9.49,7.83,9.59,15.61,True
1,1717.65,3.469669949,0.06,10.0,6.05,7.0,1.88,False
0,550.0,1.839053707,43.48,6.99,4.85,4.55,25.76,False
0,1388.91,1.0,24.65,7.05,3.82,6.79,14.0,False
0,550.0,1.0,46.9,5.38,4.94,7.03,21.91,False
0,757.67,1.694310441,24.01,10.0,7.54,6.35,3.26,True
1,550.0,3.005646014,11.19,10.0,9.07,9.74,1.58,True
1,1024.69,1.167443344,17.87,9.62,8.7,8.57,2.2,False
1,1625.37,3.468749086,49.12,5.71,6.69,7.07,16.29,False
0,550.0,1.418814967,21.68,3.98,1.71,6.2,42.24,True
1,1406.63,1.0,34.58,6.65,4.59,2.3,4.0,True
1,1267.22,2.18782113,86.44,6.57,3.02,8.68,23.57,False
0,946.99,1.227902599,72.72,8.07,4.68,4.62,16.94,True
0,601.06,1.603121569,18.73,4.95,2.16,3.77,19.01,False
1,1274.02,2.058710274,43.73,6.17,8.08,0.26,18.42,True
0,550.0,1.588792207,2.77,8.07,4.06,5.45,48.62,False
0,806.19,1.0,43.81,4.96,2.98,3.7,22.54,False
0,550.0,3.217503603,4.1,8.65,6.9,10.0,14.61,True
1,1646.74,1.724571339,61.03,6.43,5.57,3.94,27.57,False
0,1530.0,1.785409923,17.62,6.05,4.38,3.8,10.08,True
0,550.0,1.0,23.94,8.75,4.66,10.0,14.81,False
1,550.0,3.674042056,10.7,6.93,5.58,4.83,9.24,True
0,550.0,1.849126668,49.92,3.83,6.79,10.0,26.72,False
0,550.0,1.125123911,29.42,7.43,4.8,3.8,26.88,True
1,1722.1,2.827756813,8.24,5.8,6.38,6.66,27.78,False
0,1034.3,1.104604041,21.15,8.98,5.33,5.06,1.56,False
0,550.0,2.766211811,65.56,3.6,4.22,6.66,10.6,True
1,1596.19,1.0,0.16,9.51,5.36,7.95,10.8,False
0,1137.38,1.0,66.78,3.8,0.79,5.94,28.37,True
0,857.78,2.751950305,27.79,3.42,3.7,4.39,12.94,True
0,1297.69,2.896392177,37.61,9.13,3.54,6.35,7.16,False
1,1382.61,2.302883065,54.63,5.58,8.79,2.41,0.36,True
0,550.0,3.431824217,36.3,9.21,5.42,3.33,30.04,True
0,550.0,1.103147022,39.89,4.11,2.3,8.57,34.1,True
0,1083.05,2.193910122,63.97,6.33,3.52,4.34,7.65,False
0,742.88,4.048452117,8.13,8.12,7.31,9.52,6.93,True
0,1535.57,2.431553444,6.26,8.55,5.64,7.77,18.84,True
1,1312.94,1.312026735,3.88,9.42,6.7,6.24,17.1,False
0,1029.81,2.156653345,27.11,5.0,5.09,5.67,15.79,False
0,550.0,1.0,43.91,7.36,2.78,9.35,19.33,False
1,1402.17,1.722193844,10.71,8.02,6.12,6.4,27.66,False
0,550.0,1.888014424,24.1,7.48,5.01,3.73,8.05,False
1,1242.45,1.298774338,39.41,5.04,6.69,5.87,7.67,False
1,1281.8,3.396545189,50.4,7.34,8.09,7.9,2.22,False
1,563.95,1.0,7.32,6.6,2.22,5.5,37.79,False
0,1348.31,1.0,10.57,5.63,2.92,6.6,17.16,False
1,1855.43,1.468525379,21.83,5.99,8.68,3.55,8.58,True
0,550.0,1.924803598,19.69,2.83,2.75,3.13,37.74,True
1,1228.89,2.321384684,2.67,10.0,8.22,9.07,1.72,False
0,592.53,1.824204056,2.77,7.2,4.69,8.87,36.99,False
0,831.3,1.0,37.29,3.48,1.58,0.95,14.94,False
0,1100.88,1.0,37.59,6.57,4.37,10.0,24.68,False
1,1641.08,2.560884287,3.8,7.17,2.76,2.15,54.31,False
1,1128.09,2.512733384,23.63,8.37,3.95,6.23,8.35,False
0,1618.08,1.225591744,14.36,7.1,3.83,0.97,10.78,True
1,1251.41,3.082831495,33.2,7.44,6.02,4.46,21.07,True
1,886.39,3.060466873,22.84,7.97,6.74,5.29,23.14,True
0,550.0,1.086552437,16.1,6.87,5.07,7.53,29.19,False
0,1152.7,2.656206488,49.57,6.19,5.42,4.26,35.82,True
1,1440.35,2.929929874,37.32,7.48,5.69,6.41,22.3,True
0,550.0,1.292995806,63.59,5.43,3.39,8.84,29.97,True
1,778.73,2.060170263,4.07,5.45,2.9,4.21,3.46,False
1,1628.72,3.255861617,45.91,7.86,8.58,4.2,0.75,False
1,550.0,3.325822755,10.27,8.85,6.32,2.74,4.78,False
1,665.08,2.189400413,24.14,7.08,4.08,0.77,6.16,False
1,1260.83,3.97070113,51.64,6.5,5.58,10.0,2.45,False
1,550.0,4.002586039,48.5,6.94,7.0,8.81,5.97,False
1,1587.13,1.0,32.86,7.61,7.67,4.98,0.56,True
1,1563.94,3.770390049,71.45,10.0,6.52,7.94,4.99,False
1,1486.4,3.456311084,15.71,8.75,3.07,6.07,30.48,False
1,1220.57,2.197197424,0.4,8.77,3.79,6.93,22.21,False
0,614.25,1.629540693,46.95,4.34,3.57,8.39,20.53,False
0,759.92,1.0,19.42,6.78,5.45,7.11,20.92,False
0,2013.34,1.641978505,26.82,6.74,2.59,7.07,37.07,True
0,550.0,2.432889702,30.02,3.64,7.0,8.0,13.8,True
0,834.4,1.739441341,13.5,8.85,4.01,4.88,32.79,True
0,550.0,3.276958827,30.64,3.26,4.22,5.11,7.41,False
0,1065.79,1.201645166,43.31,2.86,3.07,3.44,49.5,False
1,550.0,2.054379537,39.87,4.72,4.11,7.49,32.68,False
1,550.0,2.157199758,17.7,9.61,5.25,6.51,12.65,True
1,1023.07,1.177763634,13.02,8.3,6.2,7.85,3.08,False
1,1999.89,2.019267113,47.36,5.54,6.19,7.04,3.84,False
0,1290.57,1.501609629,17.67,5.71,5.49,8.66,34.52,False
0,550.0,2.771258121,17.39,6.32,6.15,3.12,2.02,False
1,784.31,2.214263707,37.14,7.14,7.07,9.26,6.54,True
0,871.09,1.0,2.13,8.26,4.88,1.94,21.37,True
0,706.56,1.746485857,4.16,7.33,2.78,3.64,6.27,False
1,586.53,1.026596463,2.47,5.54,3.45,0.59,16.9,False
1,684.47,3.076438976,12.23,8.62,5.3,2.98,28.47,False
1,550.0,2.04196534,25.54,5.37,5.7,4.88,37.09,False
0,842.16,3.371805664,20.73,4.28,2.53,9.42,36.54,False
0,550.0,1.0,50.61,6.16,3.6,6.87,9.75,False
0,550.0,2.774532676,31.91,2.78,5.71,2.82,24.63,False
1,1484.71,3.117119966,31.7,7.36,3.84,6.83,25.33,False
1,1120.47,2.610455597,25.07,6.27,6.45,6.91,6.38,False
1,912.43,1.854286249,5.82,10.0,5.79,8.98,20.4,False
0,877.75,2.997011329,20.51,9.49,5.23,8.35,15.41,False
0,1115.03,2.519953769,34.01,5.75,4.02,3.79,6.12,False
0,839.86,2.136883246,44.57,7.8,4.86,5.25,5.69,True
1,550.0,4.72441073,68.03,6.2,4.18,8.08,27.93,False
0,550.0,1.0,52.16,5.43,0.65,8.09,4.55,False
1,1422.5,2.868660955,18.95,7.96,4.97,7.62,2.36,False
1,1124.58,2.424165332,38.28,8.88,6.55,6.6,12.42,False
0,699.69,2.699788093,46.33,6.81,2.14,0.27,5.96,False
0,785.99,1.116816807,45.85,5.45,1.48,6.7,5.88,True
0,1293.03,1.157028832,48.02,5.6,4.92,4.91,30.95,True
1,1789.95,2.212914042,41.5,9.21,5.89,8.7,15.04,False
0,812.28,1.0,39.02,8.59,5.52,9.35,32.5,True
0,1473.2,4.342154715,31.79,9.0,8.31,3.79,25.87,False
0,1297.12,1.0,46.14,8.32,4.76,9.08,1.1,False
1,1267.32,1.93831814,29.71,8.98,6.3,6.82,12.86,False
0,1399.62,1.885085617,37.13,7.9,2.56,4.39,10.89,False
1,1475.63,2.407678272,25.42,7.95,7.71,2.92,16.01,False
1,936.96,3.497100183,64.24,8.76,3.09,10.0,1.57,False
1,1679.48,1.808388196,65.43,7.31,5.44,4.77,5.64,False
1,1211.73,2.227487662,21.83,9.08,6.11,2.81,25.04,False
1,550.0,3.374040581,62.88,5.97,1.3,3.8,3.7,False
1,1346.8,4.411162528,52.18,6.24,7.08,10.0,8.26,True
1,1041.4,3.181325045,80.06,7.51,3.43,6.2,36.56,False
1,1314.37,1.0,46.93,7.93,5.86,5.96,17.3,False
0,950.91,1.355339655,9.5,2.58,2.62,7.33,27.47,False
1,1403.27,1.07740458,8.96,5.9,5.75,6.47,11.59,True
1,1686.0,1.138793789,27.07,9.53,7.71,10.0,20.84,False
0,607.24,1.722275429,19.77,7.13,5.25,2.37,24.79,True
1,1608.72,2.126134164,29.47,7.88,4.95,9.11,33.66,False
0,550.0,1.121421973,25.56,5.25,3.76,3.4,16.46,False
1,1132.92,1.717983852,33.43,10.0,8.16,4.32,14.79,False
1,863.05,1.397207758,60.88,6.83,5.3,8.72,14.98,False
0,1303.74,2.80864383,6.59,10.0,4.69,6.26,5.02,True
1,677.16,1.0,43.17,5.72,4.93,6.89,19.23,False
0,1371.91,1.947107916,3.62,5.13,3.38,9.46,1.85,False
1,1050.07,1.621971779,66.52,9.34,8.11,6.04,22.58,True
0,1065.11,3.574403809,37.43,6.85,6.38,8.57,18.98,False
0,550.0,1.804812959,40.76,6.83,4.03,1.34,19.43,True
0,550.0,1.123399606,27.39,6.79,1.93,9.44,24.05,False
1,1368.13,1.0,35.67,6.0,6.82,8.58,14.21,True
0,930.22,1.0,30.8,5.95,3.14,6.81,43.49,False
0,550.0,2.296832579,4.72,7.99,3.2,1.58,13.23,True
0,897.34,1.538119098,29.83,5.01,5.1,1.69,27.25,True
0,915.19,1.419031221,34.5,4.56,3.12,1.61,26.67,False
1,648.6,4.335120009,2.51,10.0,10.0,9.17,9.28,False
1,669.93,4.614818779,31.86,10.0,5.26,7.45,0.55,True
0,965.01,2.81199008,50.46,5.66,5.44,10.0,16.81,False
0,1125.41,2.621853509,55.35,7.17,6.12,7.38,34.98,True
0,1312.12,1.822728798,18.96,7.75,5.29,4.66,6.32,False
0,1437.55,3.975360503,4.35,7.96,5.38,1.78,9.0,False
1,1257.89,1.0,26.28,7.0,4.33,7.51,7.93,False
1,1080.35,2.476186093,54.64,8.86,3.68,3.93,25.59,True
0,550.0,2.027882387,20.3,7.12,4.43,6.99,6.84,False
1,1257.36,3.417185747,29.4,7.66,7.32,10.0,36.69,False
0,628.51,3.748410855,11.88,6.27,4.53,3.85,47.04,False
0,550.0,2.457996029,14.14,6.58,4.18,10.0,1.83,True
1,1581.07,2.466800168,18.84,8.18,4.68,9.55,12.37,True
1,888.96,1.564265028,1.9,6.99,5.97,10.0,16.76,True
0,550.67,2.732691674,58.64,7.2,4.35,4.26,34.49,True
0,800.99,1.0,37.22,5.63,1.42,4.47,4.91,True
1,736.19,2.515885745,40.65,7.38,7.19,7.18,13.34,False
0,562.66,1.369973755,31.32,7.11,6.25,6.98,15.11,False
0,762.27,2.143419262,27.68,5.38,2.62,7.8,20.37,False
0,1185.79,2.14321221,7.32,7.34,3.12,6.29,14.17,False
1,1871.4,2.626053311,30.08,6.28,4.18,3.46,0.39,False
0,598.13,2.667348602,24.14,7.38,5.34,6.78,17.94,False
1,1004.72,2.683643223,18.06,5.86,7.63,8.63,4.14,False
0,1272.98,1.0,44.4,3.51,2.58,2.82,10.51,False
0,550.0,1.023366764,33.6,2.85,1.79,5.71,12.51,False
0,1476.04,3.02543034,68.22,10.0,4.1,5.45,15.71,True
0,1006.91,2.123836205,44.09,6.59,5.44,5.59,22.23,True
0,550.0,1.400311178,0.64,7.8,2.76,1.32,31.9,True
1,1373.44,3.166584641,39.45,9.73,7.72,10.0,22.01,False
1,1043.69,3.342722334,24.66,8.77,4.61,0.42,39.77,True
0,1276.99,1.0,17.49,8.13,5.37,2.04,2.96,False
1,939.78,1.0,45.63,6.71,2.82,3.49,13.31,True
0,767.45,1.237450048,50.37,4.54,3.55,4.3,1.41,False
0,1125.42,1.0,9.64,4.63,2.87,1.13,18.25,False
1,1068.87,1.884338799,15.14,5.54,5.17,1.69,21.71,False
0,696.64,1.461289673,33.41,7.66,3.29,6.45,22.22,False
1,1756.7,1.0,19.94,9.87,6.02,8.97,33.2,True
0,617.43,1.205675967,39.0,1.6,1.75,5.82,38.29,True
1,773.57,1.934582682,7.52,10.0,7.39,5.01,24.91,False
0,857.01,1.0,43.97,4.22,2.89,8.19,21.83,False
0,974.94,1.056837421,24.58,6.27,3.28,3.49,14.93,True
1,1008.86,2.969001397,18.86,6.18,5.27,1.47,24.26,True
1,1196.2,1.064175982,31.07,10.0,7.95,6.02,11.92,False
1,1300.36,5.807238734,19.48,10.0,5.43,4.9,9.1,False
1,1735.95,4.189773099,7.99,7.75,5.3,3.6,19.99,True
0,1621.94,2.555138548,34.41,5.88,7.46,10.0,3.46,False
1,1143.53,3.756605259,42.78,5.68,6.98,9.57,5.3,False
1,550.0,1.0,41.49,4.36,4.42,8.01,6.96,False
1,550.0,1.0,35.07,6.92,4.23,0.44,23.58,False
1,1646.72,2.019522321,41.02,4.96,3.92,7.1,10.11,True
1,710.61,1.286837554,25.3,7.79,5.49,0.67,16.28,False
1,629.33,1.0,23.45,3.74,3.51,8.59,45.29,True
1,1810.08,2.609749196,1.85,9.82,10.0,9.46,20.82,True
0,562.94,1.0,64.36,4.9,3.94,7.33,27.81,False
1,829.1,3.895644172,17.1,5.6,5.79,9.8,16.35,False
0,550.0,1.628371929,10.75,8.86,5.09,2.72,25.09,True
0,550.0,1.0,22.98,3.62,2.36,6.6,22.53,True
1,893.13,1.0,5.23,8.86,2.8,5.14,2.73,False
0,550.0,1.0,3.13,3.42,3.94,5.03,14.64,True
1,550.0,1.0,53.6,1.98,1.01,4.64,38.95,False
1,550.0,1.337630765,8.59,8.18,5.17,5.17,14.24,False
1,1016.55,3.648845919,12.71,10.0,6.74,3.79,37.92,False
0,1398.37,2.080553313,28.5,5.63,3.47,0.05,11.06,False
1,763.97,2.932144218,10.03,6.14,4.65,9.09,14.95,False
1,873.55,1.150033892,60.73,4.68,5.06,8.57,12.46,False
0,550.0,2.234656308,17.03,9.34,5.01,4.3,2.63,False
0,1068.13,3.381325573,33.42,7.71,8.09,5.76,27.87,False
0,832.15,2.66667281,34.82,5.04,3.88,5.92,6.5,False
0,1195.55,1.0,29.9,5.17,3.19,10.0,27.14,True
0,848.11,1.0,14.73,7.53,2.49,9.8,37.02,False
0,972.44,1.151764321,72.18,7.29,4.36,3.3,35.95,False
1,941.24,3.155240375,11.42,10.0,3.51,2.65,13.75,False
0,1269.84,1.0,25.79,4.32,6.41,5.17,0.02,False
1,1397.88,1.0,29.82,7.45,6.67,4.32,19.81,False
1,925.73,3.145481038,42.02,6.55,6.02,8.46,5.75,False
1,1593.68,1.986880679,0.89,8.59,5.75,8.99,4.26,False
0,747.49,1.418893522,26.54,7.83,5.32,5.26,13.38,False
0,550.0,1.507275576,32.95,6.05,2.75,5.92,8.0,False
1,550.0,3.275021981,9.62,8.5,4.85,5.71,21.59,False
1,1104.28,2.867132663,8.22,5.27,4.99,9.21,21.36,True
0,1355.66,4.092086614,38.9,4.07,4.17,7.49,18.11,False
1,1417.85,1.733996503,41.78,8.69,8.74,8.18,23.05,False
1,1578.44,2.716587371,22.33,9.38,5.38,3.04,14.24,True
1,1282.32,1.975623109,30.3,7.64,6.27,10.0,9.55,False
0,550.0,1.0,10.81,5.05,2.68,7.8,11.49,True
1,1384.52,3.207645002,59.12,8.84,6.76,4.17,0.06,False
1,1521.72,2.001836397,54.28,10.0,8.24,5.79,11.91,False
1,586.69,1.0,27.13,9.97,7.22,6.54,15.46,True
1,1332.85,3.5701783,57.22,10.0,5.41,2.61,8.29,True
1,1110.08,1.662208695,32.27,6.53,3.68,1.5,6.64,True
1,1302.39,1.76070584,32.64,7.29,6.73,6.7,2.99,False
0,945.36,2.313882531,42.9,5.07,4.05,10.0,29.87,False
0,550.0,1.0,15.07,3.96,2.71,1.9,52.17,False
1,581.91,1.93069249,60.92,4.77,1.86,5.18,23.95,True
1,696.5,3.160257716,32.57,5.11,5.27,8.12,9.61,False
0,875.26,1.63919778,16.5,6.51,3.46,4.43,4.36,False
1,1964.38,2.529407105,43.64,10.0,6.53,10.0,14.16,False
1,2237.66,1.409081109,18.76,7.58,3.36,6.3,0.87,True
1,1054.45,1.209994446,43.91,9.14,7.47,8.14,2.13,False
1,1337.46,1.912108815,3.33,9.31,9.77,10.0,11.61,True
1,1404.98,1.590590446,12.46,8.32,4.88,3.88,34.76,True
1,1254.64,3.814208481,10.07,6.85,8.67,9.37,16.21,True
1,2173.66,4.245092459,12.95,6.8,10.0,8.91,13.58,False
0,1126.81,1.966727394,8.75,5.07,2.09,1.39,1.9,True
1,1275.93,2.675422319,5.58,7.83,7.08,6.9,3.7,False
0,779.1,1.210573587,31.39,2.59,3.07,2.98,41.19,False
0,1159.37,1.269122208,42.57,8.61,6.77,6.48,9.26,False
0,1450.32,2.131903007,19.79,4.84,3.09,7.41,4.16,False
0,550.0,3.509578535,6.52,10.0,6.06,1.51,31.77,False
1,949.39,2.150148456,24.21,9.14,4.64,1.54,5.16,True
0,890.36,2.442325249,48.44,8.65,5.42,4.64,8.52,False
0,550.0,1.701726784,0.22,7.03,6.66,7.24,15.23,False
1,1569.56,2.732128952,21.47,9.04,4.98,10.0,17.42,False
0,733.56,1.182057344,38.18,5.83,2.2,3.55,21.94,False
0,550.0,1.0,48.26,4.32,5.81,5.43,11.35,True
0,760.55,1.447092736,21.91,4.8,2.04,0.62,3.51,False
0,1010.31,1.149796842,35.53,6.38,4.46,5.4,26.41,False
1,2521.89,1.0,56.83,8.38,4.48,4.22,10.51,True
0,550.0,2.626374098,35.67,8.86,3.48,7.53,3.93,True
1,850.91,1.683958032,18.04,7.29,5.18,5.2,4.32,False
1,1086.21,1.136012872,25.23,10.0,6.34,5.73,19.41,False
0,550.0,4.208386677,41.08,4.65,0.67,3.28,1.69,False
1,1857.6,1.051511811,37.19,5.01,2.69,1.26,27.19,False
0,550.0,1.050429333,36.16,5.62,4.22,5.83,9.17,True
0,550.0,1.897086791,24.77,6.35,4.54,4.6,41.95,False
1,792.14,2.477129839,0.03,6.95,7.09,7.29,5.31,False
0,834.61,1.788886498,24.61,6.21,2.1,4.73,30.41,False
1,1431.14,2.409877226,52.27,5.79,4.44,4.78,5.18,True
0,1578.36,1.875565541,68.22,6.01,6.97,6.68,0.38,False
0,550.0,2.34173681,10.91,4.68,2.79,5.39,7.98,False
1,1225.4,2.673639039,30.86,8.2,5.26,6.26,12.36,False
0,572.53,2.205455153,2.33,7.45,4.89,2.37,28.26,True
0,550.0,2.393027765,0.75,9.44,4.01,6.39,21.56,True
0,550.0,1.504301594,7.11,9.03,5.5,3.55,45.87,False
0,550.0,1.542584442,5.16,7.53,2.51,10.0,30.55,True
1,1015.29,1.0,2.74,10.0,5.4,5.95,11.16,False
0,550.0,1.0,25.19,4.42,2.51,5.05,20.19,False
0,660.33,1.0,53.07,8.73,4.67,3.77,29.66,False
1,1732.38,1.0,25.88,4.79,3.46,2.6,33.94,True
1,918.6,4.172689965,19.74,8.3,7.05,3.59,5.15,False
0,804.09,2.954551785,61.74,8.01,6.04,6.73,23.34,False
1,1435.79,2.299701651,33.29,5.17,4.95,0.33,49.04,True
0,914.2,1.975561616,51.44,6.79,4.93,1.54,38.6,False
0,1022.56,1.719061818,42.6,9.69,6.62,6.08,38.63,True
1,1221.08,1.0,8.31,5.27,4.61,4.04,8.4,True
1,1260.48,1.113372887,40.44,4.83,3.6,7.55,7.23,True
0,1027.03,1.884952055,19.8,3.62,7.96,5.34,31.48,True
0,1226.9,2.41369557,46.35,8.88,7.27,5.51,5.67,False
0,550.0,1.988992482,65.39,6.85,2.49,10.0,2.39,False
1,1520.43,2.552308477,37.87,6.24,7.44,5.85,18.03,True
1,1080.01,2.854196143,30.08,9.62,4.0,2.97,16.2,False
0,1421.32,2.702095156,6.16,8.35,5.06,9.14,9.46,True
1,1858.88,1.936895612,54.62,6.21,3.97,8.14,13.29,False
0,1358.53,1.05045993,27.9,8.19,5.72,8.09,18.47,False
0,550.0,2.602688958,4.31,4.73,3.73,8.1,38.23,False
0,1039.02,1.372277861,42.36,6.23,4.21,5.19,24.72,True
1,1186.79,1.418717367,12.74,7.92,5.94,9.85,9.18,True
0,550.36,3.930831836,33.28,5.77,7.93,8.94,20.08,True
0,900.88,1.0,38.38,4.06,3.49,4.1,30.8,False
1,2405.02,1.537369765,58.03,6.51,7.24,8.57,21.18,False
0,1211.47,1.738602664,42.06,5.3,3.22,8.07,14.12,False
0,1478.81,1.0,13.92,9.03,6.41,7.29,25.23,True
0,550.0,1.0,31.67,7.53,4.15,8.2,6.54,False
1,1798.99,1.508958267,36.45,5.38,2.83,5.02,2.53,False
0,550.0,1.0,45.99,5.46,2.2,1.79,19.96,False
1,1065.39,1.826287937,55.28,8.44,5.3,4.81,36.68,False
0,730.03,1.840518688,71.7,6.72,5.41,9.48,26.99,False
1,1259.71,3.097278207,33.45,7.69,5.09,4.65,3.39,True
0,1010.89,2.002415883,44.39,3.61,3.08,2.38,14.44,False
0,1401.47,1.520796391,23.41,7.02,3.25,3.97,12.3,True
0,550.0,2.403054434,18.98,5.07,3.47,4.97,28.25,False
0,1002.49,1.12581386,44.61,8.31,3.28,5.71,26.79,True
1,550.0,1.0,44.32,5.38,4.47,1.15,24.62,False
1,1599.49,2.782334892,10.54,6.77,6.86,4.07,22.26,False
0,786.48,3.488486693,34.43,7.33,0.18,5.69,26.77,False
0,550.0,3.499145012,20.07,9.02,7.03,8.96,14.92,True
0,1105.34,1.661614735,60.08,4.79,4.03,4.62,37.72,False
0,550.0,1.0,37.37,5.56,2.63,2.32,59.71,False
1,691.05,1.0,39.52,7.33,4.76,6.55,14.61,False
0,767.75,1.56058539,11.5,4.39,2.68,7.88,35.85,True
1,1431.56,3.67779019,54.02,8.0,6.37,2.77,9.5,True
1,550.0,2.75098409,12.23,10.0,5.77,10.0,20.21,True
0,852.57,1.525850635,33.37,4.15,1.37,8.76,50.35,True
1,587.82,1.210337512,6.09,6.37,4.85,6.57,15.81,False
