time,city,daily_sales
2025-04-02,Seattle,2464.1
2025-04-03,Seattle,2458.8
2025-04-04,Seattle,2460.4
2025-04-05,Seattle,4913.1
2025-04-06,Seattle,4922.9
2025-04-07,Seattle,2472.5
2025-04-08,Seattle,2475.1
2025-04-09,Seattle,2460.6
2025-04-10,Seattle,2465.4
2025-04-11,Seattle,2459.2
2025-04-12,Seattle,4910.8
2025-04-13,Seattle,4909.5
2025-04-14,Seattle,2462.1
2025-04-15,Seattle,2462.9
2025-04-16,Seattle,2462.2
2025-04-17,Seattle,2462.3
2025-04-18,Seattle,2463.7
2025-04-19,Seattle,4913.4
2025-04-20,Seattle,4914.9
2025-04-21,Seattle,2460.4
2025-04-22,Seattle,2460.1
2025-04-23,Seattle,2461.5
2025-04-24,Seattle,2464.0
2025-04-25,Seattle,2465.2
2025-04-26,Seattle,4912.5
2025-04-27,Seattle,4910.1
2025-04-28,Seattle,2461.2
2025-04-29,Seattle,2470.9
2025-04-30,Seattle,2460.9
2025-05-01,Seattle,2464.5
2025-05-02,Seattle,2464.9
2025-05-03,Seattle,4913.3
2025-05-04,Seattle,4910.4
2025-05-05,Seattle,2463.4
2025-05-06,Seattle,2467.0
2025-05-07,Seattle,2464.4
2025-05-08,Seattle,2461.6
2025-05-09,Seattle,2463.9
2025-05-10,Seattle,4913.4
2025-05-11,Seattle,4912.3
2025-05-12,Seattle,2463.4
2025-05-13,Seattle,2462.3
2025-05-14,Seattle,2462.4
2025-05-15,Seattle,2463.6
2025-05-16,Seattle,2467.3
2025-05-17,Seattle,4932.9
2025-05-18,Seattle,4911.5
2025-05-19,Seattle,2463.9
2025-05-20,Seattle,2461.8
2025-05-21,Seattle,2462.5
2025-05-22,Seattle,2464.1
2025-05-23,Seattle,2463.4
2025-05-24,Seattle,4915.5
2025-05-25,Seattle,4915.1
2025-05-26,Seattle,2465.7
2025-05-27,Seattle,2466.0
2025-05-28,Seattle,2469.7
2025-05-29,Seattle,2466.9
2025-05-30,Seattle,2466.8
2025-05-31,Seattle,4914.9
2025-06-01,Seattle,8180.4
2023-01-01,Spokane,924.64
2023-01-02,Spokane,461.12
2023-01-03,Spokane,460.72
2023-01-04,Spokane,461.82
2023-01-05,Spokane,464.12
2023-01-06,Spokane,463.92
2023-01-07,Spokane,925.74
2023-01-08,Spokane,932.04
2023-01-09,Spokane,469.62
2023-01-10,Spokane,462.72
2023-01-11,Spokane,463.52
2023-01-12,Spokane,472.72
2023-01-13,Spokane,468.62
2023-01-14,Spokane,928.94
2023-01-15,Spokane,928.04
2023-01-16,Spokane,466.42
2023-01-17,Spokane,464.02
2023-01-18,Spokane,466.92
2023-01-19,Spokane,462.82
2023-01-20,Spokane,459.72
2023-01-21,Spokane,924.04
2023-01-22,Spokane,921.54
2023-01-23,Spokane,460.82
2023-01-24,Spokane,461.62
2023-01-25,Spokane,462.32
2023-01-26,Spokane,464.62
2023-01-27,Spokane,466.92
2023-01-28,Spokane,922.54
2023-01-29,Spokane,914.04
2023-01-30,Spokane,452.72
2023-01-31,Spokane,458.72
2023-02-01,Spokane,459.82
2023-02-02,Spokane,460.22
2023-02-03,Spokane,463.02
2023-02-04,Spokane,927.64
2023-02-05,Spokane,928.04
2023-02-06,Spokane,465.22
2023-02-07,Spokane,467.52
2023-02-08,Spokane,463.32
2023-02-09,Spokane,463.02
2023-02-10,Spokane,464.12
2023-02-11,Spokane,923.44
2023-02-12,Spokane,925.84
2023-02-13,Spokane,465.92
2023-02-14,Spokane,461.72
2023-02-15,Spokane,460.82
2023-02-16,Spokane,462.72
2023-02-17,Spokane,465.72
2023-02-18,Spokane,926.04
2023-02-19,Spokane,926.54
2023-02-20,Spokane,468.02
2023-02-21,Spokane,465.72
2023-02-22,Spokane,454.62
2023-02-23,Spokane,450.52
2023-02-24,Spokane,452.32
2023-02-25,Spokane,918.14
2023-02-26,Spokane,924.84
2023-02-27,Spokane,463.72
2023-02-28,Spokane,467.12
2023-03-01,Spokane,689.93
2023-03-02,Spokane,694.23
2023-03-03,Spokane,692.93
2023-03-04,Spokane,1386.55
2023-03-05,Spokane,1385.55
2023-03-06,Spokane,694.13
2023-03-07,Spokane,694.03
2023-03-08,Spokane,694.13
2023-03-09,Spokane,696.23
2023-03-10,Spokane,702.13
2023-03-11,Spokane,1386.65
2023-03-12,Spokane,1388.95
2023-03-13,Spokane,708.73
2023-03-14,Spokane,695.33
2023-03-15,Spokane,694.93
2023-03-16,Spokane,694.23
2023-03-17,Spokane,695.83
2023-03-18,Spokane,1388.85
2023-03-19,Spokane,1389.85
2023-03-20,Spokane,700.43
2023-03-21,Spokane,698.63
2023-03-22,Spokane,697.73
2023-03-23,Spokane,698.53
2023-03-24,Spokane,695.73
2023-03-25,Spokane,1385.95
2023-03-26,Spokane,1386.25
2023-03-27,Spokane,695.13
2023-03-28,Spokane,697.93
2023-03-29,Spokane,698.73
2023-03-30,Spokane,699.33
2023-03-31,Spokane,698.83
2023-04-01,Spokane,1393.45
2023-04-02,Spokane,1387.65
2023-04-03,Spokane,696.93
2023-04-04,Spokane,694.23
2023-04-05,Spokane,695.23
2023-04-06,Spokane,698.73
2023-04-07,Spokane,702.23
2023-04-08,Spokane,1392.85
2023-04-09,Spokane,1394.55
2023-04-10,Spokane,707.73
2023-04-11,Spokane,703.33
2023-04-12,Spokane,695.93
2023-04-13,Spokane,696.23
2023-04-14,Spokane,696.43
2023-04-15,Spokane,1392.15
2023-04-16,Spokane,1394.65
2023-04-17,Spokane,698.93
2023-04-18,Spokane,701.33
2023-04-19,Spokane,696.03
2023-04-20,Spokane,698.73
2023-04-21,Spokane,699.33
2023-04-22,Spokane,1392.05
2023-04-23,Spokane,1399.85
2023-04-24,Spokane,700.93
2023-04-25,Spokane,702.83
2023-04-26,Spokane,705.03
2023-04-27,Spokane,706.23
2023-04-28,Spokane,706.43
2023-04-29,Spokane,1401.15
2023-04-30,Spokane,1402.85
2023-05-01,Spokane,709.93
2023-05-02,Spokane,711.23
2023-05-03,Spokane,712.83
2023-05-04,Spokane,713.33
2023-05-05,Spokane,713.83
2023-05-06,Spokane,1394.05
2023-05-07,Spokane,1399.25
2023-05-08,Spokane,704.23
2023-05-09,Spokane,705.73
2023-05-10,Spokane,705.33
2023-05-11,Spokane,706.33
2023-05-12,Spokane,709.03
2023-05-13,Spokane,1403.75
2023-05-14,Spokane,1407.25
2023-05-15,Spokane,713.83
2023-05-16,Spokane,716.83
2023-05-17,Spokane,711.73
2023-05-18,Spokane,714.03
2023-05-19,Spokane,714.63
2023-05-20,Spokane,1407.45
2023-05-21,Spokane,1406.55
2023-05-22,Spokane,706.43
2023-05-23,Spokane,706.33
2023-05-24,Spokane,707.33
2023-05-25,Spokane,707.93
2023-05-26,Spokane,709.93
2023-05-27,Spokane,1400.15
2023-05-28,Spokane,1402.05
2023-05-29,Spokane,712.23
2023-05-30,Spokane,711.73
2023-05-31,Spokane,709.63
2023-06-01,Spokane,1169.54
2023-06-02,Spokane,1171.45
2023-06-03,Spokane,2326.29
2023-06-04,Spokane,2327.89
2023-06-05,Spokane,1174.95
2023-06-06,Spokane,1174.64
2023-06-07,Spokane,1176.75
2023-06-08,Spokane,1183.65
2023-06-09,Spokane,1177.04
2023-06-10,Spokane,2324.99
2023-06-11,Spokane,2326.79
2023-06-12,Spokane,1177.64
2023-06-13,Spokane,1176.95
2023-06-14,Spokane,1168.34
2023-06-15,Spokane,1170.45
2023-06-16,Spokane,1173.45
2023-06-17,Spokane,2326.79
2023-06-18,Spokane,2321.59
2023-06-19,Spokane,1167.04
2023-06-20,Spokane,1166.34
2023-06-21,Spokane,1167.54
2023-06-22,Spokane,1169.84
2023-06-23,Spokane,1172.54
2023-06-24,Spokane,2327.09
2023-06-25,Spokane,2327.59
2023-06-26,Spokane,1175.04
2023-06-27,Spokane,1179.75
2023-06-28,Spokane,1175.34
2023-06-29,Spokane,1178.34
2023-06-30,Spokane,1178.45
2023-07-01,Spokane,2330.99
2023-07-02,Spokane,2327.99
2023-07-03,Spokane,1173.54
2023-07-04,Spokane,1175.14
2023-07-05,Spokane,1176.54
2023-07-06,Spokane,1177.25
2023-07-07,Spokane,1178.64
2023-07-08,Spokane,2332.59
2023-07-09,Spokane,2333.19
2023-07-10,Spokane,1178.14
2023-07-11,Spokane,1174.45
2023-07-12,Spokane,1176.34
2023-07-13,Spokane,1176.14
2023-07-14,Spokane,1177.75
2023-07-15,Spokane,2332.39
2023-07-16,Spokane,2332.89
2023-07-17,Spokane,1177.54
2023-07-18,Spokane,1174.45
2023-07-19,Spokane,1176.95
2023-07-20,Spokane,1179.04
2023-07-21,Spokane,1180.54
2023-07-22,Spokane,2332.89
2023-07-23,Spokane,2332.69
2023-07-24,Spokane,1178.64
2023-07-25,Spokane,1174.84
2023-07-26,Spokane,1172.84
2023-07-27,Spokane,1174.75
2023-07-28,Spokane,1176.14
2023-07-29,Spokane,2331.19
2023-07-30,Spokane,2330.59
2023-07-31,Spokane,1175.84
2023-08-01,Spokane,1176.14
2023-08-02,Spokane,1177.45
2023-08-03,Spokane,1178.25
2023-08-04,Spokane,1177.95
2023-08-05,Spokane,2330.39
2023-08-06,Spokane,2329.29
2023-08-07,Spokane,1175.14
2023-08-08,Spokane,1175.45
2023-08-09,Spokane,1175.45
2023-08-10,Spokane,1174.95
2023-08-11,Spokane,1175.25
2023-08-12,Spokane,2328.99
2023-08-13,Spokane,2331.19
2023-08-14,Spokane,1179.95
2023-08-15,Spokane,1182.04
2023-08-16,Spokane,1181.95
2023-08-17,Spokane,1181.64
2023-08-18,Spokane,1181.04
2023-08-19,Spokane,2327.19
2023-08-20,Spokane,2326.89
2023-08-21,Spokane,1174.95
2023-08-22,Spokane,1180.25
2023-08-23,Spokane,1170.34
2023-08-24,Spokane,1170.75
2023-08-25,Spokane,1170.54
2023-08-26,Spokane,2327.89
2023-08-27,Spokane,2331.29
2023-08-28,Spokane,1177.84
2023-08-29,Spokane,1180.04
2023-08-30,Spokane,1172.54
2023-08-31,Spokane,1170.54
2023-09-01,Spokane,940.74
2023-09-02,Spokane,1865.47
2023-09-03,Spokane,1865.37
2023-09-04,Spokane,940.24
2023-09-05,Spokane,938.84
2023-09-06,Spokane,938.04
2023-09-07,Spokane,939.84
2023-09-08,Spokane,941.64
2023-09-09,Spokane,1863.87
2023-09-10,Spokane,1865.07
2023-09-11,Spokane,942.94
2023-09-12,Spokane,941.64
2023-09-13,Spokane,941.04
2023-09-14,Spokane,939.74
2023-09-15,Spokane,940.74
2023-09-16,Spokane,1864.47
2023-09-17,Spokane,1864.47
2023-09-18,Spokane,941.94
2023-09-19,Spokane,935.44
2023-09-20,Spokane,935.64
2023-09-21,Spokane,938.14
2023-09-22,Spokane,934.64
2023-09-23,Spokane,1859.67
2023-09-24,Spokane,1860.97
2023-09-25,Spokane,941.24
2023-09-26,Spokane,938.24
2023-09-27,Spokane,939.24
2023-09-28,Spokane,935.24
2023-09-29,Spokane,932.04
2023-09-30,Spokane,1856.07
2023-10-01,Spokane,1856.57
2023-10-02,Spokane,937.04
2023-10-03,Spokane,937.24
2023-10-04,Spokane,938.44
2023-10-05,Spokane,938.54
2023-10-06,Spokane,936.64
2023-10-07,Spokane,1859.97
2023-10-08,Spokane,1861.67
2023-10-09,Spokane,939.54
2023-10-10,Spokane,937.34
2023-10-11,Spokane,933.44
2023-10-12,Spokane,931.74
2023-10-13,Spokane,933.04
2023-10-14,Spokane,1858.67
2023-10-15,Spokane,1860.47
2023-10-16,Spokane,937.24
2023-10-17,Spokane,934.74
2023-10-18,Spokane,935.14
2023-10-19,Spokane,935.84
2023-10-20,Spokane,937.04
2023-10-21,Spokane,1858.17
2023-10-22,Spokane,1858.37
2023-10-23,Spokane,931.34
2023-10-24,Spokane,931.94
2023-10-25,Spokane,930.34
2023-10-26,Spokane,923.94
2023-10-27,Spokane,923.34
2023-10-28,Spokane,1843.27
2023-10-29,Spokane,1844.07
2023-10-30,Spokane,923.24
2023-10-31,Spokane,924.44
2023-11-01,Spokane,926.54
2023-11-02,Spokane,942.14
2023-11-03,Spokane,930.74
2023-11-04,Spokane,1869.57
2023-11-05,Spokane,1854.37
2023-11-06,Spokane,936.64
2023-11-07,Spokane,930.84
2023-11-08,Spokane,926.34
2023-11-09,Spokane,925.44
2023-11-10,Spokane,927.84
2023-11-11,Spokane,1852.87
2023-11-12,Spokane,1851.57
2023-11-13,Spokane,929.34
2023-11-14,Spokane,924.34
2023-11-15,Spokane,929.64
2023-11-16,Spokane,924.04
2023-11-17,Spokane,923.34
2023-11-18,Spokane,1846.57
2023-11-19,Spokane,1851.17
2023-11-20,Spokane,924.74
2023-11-21,Spokane,924.44
2023-11-22,Spokane,926.74
2023-11-23,Spokane,924.24
2023-11-24,Spokane,922.44
2023-11-25,Spokane,1841.67
2023-11-26,Spokane,1843.47
2023-11-27,Spokane,921.94
2023-11-28,Spokane,919.74
2023-11-29,Spokane,919.04
2023-11-30,Spokane,920.84
2023-12-01,Spokane,466.52
2023-12-02,Spokane,932.64
2023-12-03,Spokane,925.04
2023-12-04,Spokane,466.92
2023-12-05,Spokane,486.02
2023-12-06,Spokane,486.62
2023-12-07,Spokane,470.02
2023-12-08,Spokane,463.12
2023-12-09,Spokane,930.04
2023-12-10,Spokane,935.44
2023-12-11,Spokane,464.22
2023-12-12,Spokane,464.42
2023-12-13,Spokane,462.22
2023-12-14,Spokane,462.22
2023-12-15,Spokane,462.92
2023-12-16,Spokane,922.44
2023-12-17,Spokane,923.64
2023-12-18,Spokane,464.82
2023-12-19,Spokane,467.92
2023-12-20,Spokane,466.42
2023-12-21,Spokane,464.72
2023-12-22,Spokane,465.92
2023-12-23,Spokane,922.14
2023-12-24,Spokane,920.74
2023-12-25,Spokane,461.22
2023-12-26,Spokane,464.12
2023-12-27,Spokane,463.22
2023-12-28,Spokane,463.92
2023-12-29,Spokane,465.12
2023-12-30,Spokane,924.64
2023-12-31,Spokane,925.54
2024-01-01,Spokane,463.02
2024-01-02,Spokane,463.42
2024-01-03,Spokane,465.22
2024-01-04,Spokane,464.62
2024-01-05,Spokane,464.22
2024-01-06,Spokane,929.94
2024-01-07,Spokane,922.14
2024-01-08,Spokane,463.42
2024-01-09,Spokane,471.62
2024-01-10,Spokane,461.62
2024-01-11,Spokane,458.32
2024-01-12,Spokane,445.42
2024-01-13,Spokane,904.04
2024-01-14,Spokane,906.84
2024-01-15,Spokane,447.12
2024-01-16,Spokane,451.12
2024-01-17,Spokane,465.42
2024-01-18,Spokane,452.52
2024-01-19,Spokane,458.62
2024-01-20,Spokane,921.54
2024-01-21,Spokane,929.74
2024-01-22,Spokane,466.12
2024-01-23,Spokane,465.12
2024-01-24,Spokane,465.52
2024-01-25,Spokane,464.52
2024-01-26,Spokane,463.72
2024-01-27,Spokane,935.84
2024-01-28,Spokane,931.64
2024-01-29,Spokane,466.82
2024-01-30,Spokane,465.02
2024-01-31,Spokane,466.02
2024-02-01,Spokane,470.32
2024-02-02,Spokane,467.62
2024-02-03,Spokane,928.94
2024-02-04,Spokane,928.24
2024-02-05,Spokane,469.22
2024-02-06,Spokane,466.12
2024-02-07,Spokane,466.12
2024-02-08,Spokane,465.12
2024-02-09,Spokane,463.32
2024-02-10,Spokane,923.64
2024-02-11,Spokane,925.84
2024-02-12,Spokane,474.02
2024-02-13,Spokane,461.42
2024-02-14,Spokane,460.62
2024-02-15,Spokane,463.92
2024-02-16,Spokane,458.52
2024-02-17,Spokane,920.74
2024-02-18,Spokane,925.44
2024-02-19,Spokane,466.52
2024-02-20,Spokane,466.62
2024-02-21,Spokane,468.52
2024-02-22,Spokane,467.02
2024-02-23,Spokane,464.42
2024-02-24,Spokane,929.54
2024-02-25,Spokane,929.44
2024-02-26,Spokane,463.82
2024-02-27,Spokane,462.22
2024-02-28,Spokane,475.12
2024-02-29,Spokane,475.52
2024-03-01,Spokane,696.33
2024-03-02,Spokane,1390.95
2024-03-03,Spokane,1385.05
2024-03-04,Spokane,693.23
2024-03-05,Spokane,690.43
2024-03-06,Spokane,690.43
2024-03-07,Spokane,691.43
2024-03-08,Spokane,694.13
2024-03-09,Spokane,1388.95
2024-03-10,Spokane,1391.05
2024-03-11,Spokane,699.73
2024-03-12,Spokane,698.93
2024-03-13,Spokane,695.53
2024-03-14,Spokane,695.63
2024-03-15,Spokane,698.23
2024-03-16,Spokane,1393.15
2024-03-17,Spokane,1394.65
2024-03-18,Spokane,703.03
2024-03-19,Spokane,703.73
2024-03-20,Spokane,703.73
2024-03-21,Spokane,702.33
2024-03-22,Spokane,701.73
2024-03-23,Spokane,1391.55
2024-03-24,Spokane,1389.45
2024-03-25,Spokane,694.63
2024-03-26,Spokane,698.13
2024-03-27,Spokane,708.03
2024-03-28,Spokane,698.43
2024-03-29,Spokane,698.93
2024-03-30,Spokane,1389.85
2024-03-31,Spokane,1391.35
2024-04-01,Spokane,701.13
2024-04-02,Spokane,705.83
2024-04-03,Spokane,702.73
2024-04-04,Spokane,704.43
2024-04-05,Spokane,702.53
2024-04-06,Spokane,1389.95
2024-04-07,Spokane,1390.25
2024-04-08,Spokane,699.03
2024-04-09,Spokane,702.93
2024-04-10,Spokane,699.93
2024-04-11,Spokane,702.13
2024-04-12,Spokane,705.93
2024-04-13,Spokane,1397.65
2024-04-14,Spokane,1398.55
2024-04-15,Spokane,704.23
2024-04-16,Spokane,699.13
2024-04-17,Spokane,696.43
2024-04-18,Spokane,697.63
2024-04-19,Spokane,699.63
2024-04-20,Spokane,1395.35
2024-04-21,Spokane,1393.65
2024-04-22,Spokane,700.03
2024-04-23,Spokane,702.13
2024-04-24,Spokane,703.53
2024-04-25,Spokane,704.03
2024-04-26,Spokane,703.93
2024-04-27,Spokane,1395.05
2024-04-28,Spokane,1394.75
2024-04-29,Spokane,699.63
2024-04-30,Spokane,698.03
2024-05-01,Spokane,699.83
2024-05-02,Spokane,701.63
2024-05-03,Spokane,703.23
2024-05-04,Spokane,1399.15
2024-05-05,Spokane,1401.45
2024-05-06,Spokane,704.03
2024-05-07,Spokane,701.23
2024-05-08,Spokane,703.13
2024-05-09,Spokane,706.33
2024-05-10,Spokane,709.53
2024-05-11,Spokane,1402.65
2024-05-12,Spokane,1404.05
2024-05-13,Spokane,710.83
2024-05-14,Spokane,709.63
2024-05-15,Spokane,709.93
2024-05-16,Spokane,711.43
2024-05-17,Spokane,704.93
2024-05-18,Spokane,1394.55
2024-05-19,Spokane,1394.15
2024-05-20,Spokane,702.23
2024-05-21,Spokane,705.23
2024-05-22,Spokane,708.53
2024-05-23,Spokane,704.03
2024-05-24,Spokane,707.53
2024-05-25,Spokane,1397.35
2024-05-26,Spokane,1396.25
2024-05-27,Spokane,709.33
2024-05-28,Spokane,709.73
2024-05-29,Spokane,704.23
2024-05-30,Spokane,703.73
2024-05-31,Spokane,705.53
2024-06-01,Spokane,2321.49
2024-06-02,Spokane,2327.69
2024-06-03,Spokane,1173.04
2024-06-04,Spokane,1167.74
2024-06-05,Spokane,1168.45
2024-06-06,Spokane,1170.64
2024-06-07,Spokane,1172.54
2024-06-08,Spokane,2325.49
2024-06-09,Spokane,2325.39
2024-06-10,Spokane,1172.75
2024-06-11,Spokane,1174.54
2024-06-12,Spokane,1170.04
2024-06-13,Spokane,1172.34
2024-06-14,Spokane,1171.45
2024-06-15,Spokane,2318.69
2024-06-16,Spokane,2317.19
2024-06-17,Spokane,1165.84
2024-06-18,Spokane,1169.14
2024-06-19,Spokane,1168.34
2024-06-20,Spokane,1171.64
2024-06-21,Spokane,1173.54
2024-06-22,Spokane,2328.59
2024-06-23,Spokane,2328.09
2024-06-24,Spokane,1171.34
2024-06-25,Spokane,1174.14
2024-06-26,Spokane,1175.45
2024-06-27,Spokane,1171.14
2024-06-28,Spokane,1171.04
2024-06-29,Spokane,2326.49
2024-06-30,Spokane,2329.39
2024-07-01,Spokane,1172.14
2024-07-02,Spokane,1173.14
2024-07-03,Spokane,1173.84
2024-07-04,Spokane,1174.84
2024-07-05,Spokane,1176.75
2024-07-06,Spokane,2331.19
2024-07-07,Spokane,2331.79
2024-07-08,Spokane,1180.14
2024-07-09,Spokane,1181.64
2024-07-10,Spokane,1182.54
2024-07-11,Spokane,1180.34
2024-07-12,Spokane,1178.95
2024-07-13,Spokane,2333.39
2024-07-14,Spokane,2333.89
2024-07-15,Spokane,1179.95
2024-07-16,Spokane,1179.34
2024-07-17,Spokane,1179.84
2024-07-18,Spokane,1181.25
2024-07-19,Spokane,1180.64
2024-07-20,Spokane,2333.79
2024-07-21,Spokane,2336.69
2024-07-22,Spokane,1182.54
2024-07-23,Spokane,1177.64
2024-07-24,Spokane,1178.04
2024-07-25,Spokane,1174.84
2024-07-26,Spokane,1172.95
2024-07-27,Spokane,2327.09
2024-07-28,Spokane,2328.29
2024-07-29,Spokane,1174.54
2024-07-30,Spokane,1175.25
2024-07-31,Spokane,1177.25
2024-08-01,Spokane,1179.45
2024-08-02,Spokane,1182.25
2024-08-03,Spokane,2332.49
2024-08-04,Spokane,2331.79
2024-08-05,Spokane,1180.14
2024-08-06,Spokane,1178.04
2024-08-07,Spokane,1176.95
2024-08-08,Spokane,1178.34
2024-08-09,Spokane,1178.75
2024-08-10,Spokane,2331.29
2024-08-11,Spokane,2331.69
2024-08-12,Spokane,1178.54
2024-08-13,Spokane,1174.25
2024-08-14,Spokane,1173.95
2024-08-15,Spokane,1174.84
2024-08-16,Spokane,1176.04
2024-08-17,Spokane,2329.49
2024-08-18,Spokane,2331.09
2024-08-19,Spokane,1176.14
2024-08-20,Spokane,1175.84
2024-08-21,Spokane,1174.25
2024-08-22,Spokane,1176.95
2024-08-23,Spokane,1173.75
2024-08-24,Spokane,2322.59
2024-08-25,Spokane,2324.39
2024-08-26,Spokane,1172.95
2024-08-27,Spokane,1172.45
2024-08-28,Spokane,1170.25
2024-08-29,Spokane,1171.54
2024-08-30,Spokane,1174.75
2024-08-31,Spokane,2330.19
2024-09-01,Spokane,1869.87
2024-09-02,Spokane,946.14
2024-09-03,Spokane,946.04
2024-09-04,Spokane,946.04
2024-09-05,Spokane,946.64
2024-09-06,Spokane,946.74
2024-09-07,Spokane,1869.67
2024-09-08,Spokane,1869.37
2024-09-09,Spokane,947.44
2024-09-10,Spokane,945.54
2024-09-11,Spokane,941.94
2024-09-12,Spokane,941.34
2024-09-13,Spokane,941.94
2024-09-14,Spokane,1864.07
2024-09-15,Spokane,1861.87
2024-09-16,Spokane,941.94
2024-09-17,Spokane,940.94
2024-09-18,Spokane,942.44
2024-09-19,Spokane,942.64
2024-09-20,Spokane,941.14
2024-09-21,Spokane,1859.27
2024-09-22,Spokane,1861.07
2024-09-23,Spokane,941.84
2024-09-24,Spokane,944.44
2024-09-25,Spokane,946.04
2024-09-26,Spokane,939.24
2024-09-27,Spokane,941.74
2024-09-28,Spokane,1864.87
2024-09-29,Spokane,1862.27
2024-09-30,Spokane,933.74
2024-10-01,Spokane,937.94
2024-10-02,Spokane,937.64
2024-10-03,Spokane,934.04
2024-10-04,Spokane,937.34
2024-10-05,Spokane,1857.27
2024-10-06,Spokane,1858.37
2024-10-07,Spokane,937.04
2024-10-08,Spokane,938.94
2024-10-09,Spokane,938.44
2024-10-10,Spokane,935.34
2024-10-11,Spokane,935.34
2024-10-12,Spokane,1859.97
2024-10-13,Spokane,1859.67
2024-10-14,Spokane,937.84
2024-10-15,Spokane,937.34
2024-10-16,Spokane,939.14
2024-10-17,Spokane,932.14
2024-10-18,Spokane,934.34
2024-10-19,Spokane,1864.07
2024-10-20,Spokane,1865.27
2024-10-21,Spokane,941.44
2024-10-22,Spokane,930.84
2024-10-23,Spokane,926.84
2024-10-24,Spokane,928.34
2024-10-25,Spokane,929.04
2024-10-26,Spokane,1855.57
2024-10-27,Spokane,1856.77
2024-10-28,Spokane,929.74
2024-10-29,Spokane,927.54
2024-10-30,Spokane,928.64
2024-10-31,Spokane,936.64
2024-11-01,Spokane,939.94
2024-11-02,Spokane,1864.17
2024-11-03,Spokane,1849.67
2024-11-04,Spokane,933.54
2024-11-05,Spokane,928.04
2024-11-06,Spokane,924.54
2024-11-07,Spokane,925.54
2024-11-08,Spokane,927.14
2024-11-09,Spokane,1850.17
2024-11-10,Spokane,1852.07
2024-11-11,Spokane,931.04
2024-11-12,Spokane,929.64
2024-11-13,Spokane,947.74
2024-11-14,Spokane,930.14
2024-11-15,Spokane,926.14
2024-11-16,Spokane,1852.97
2024-11-17,Spokane,1853.47
2024-11-18,Spokane,925.44
2024-11-19,Spokane,924.94
2024-11-20,Spokane,935.24
2024-11-21,Spokane,932.74
2024-11-22,Spokane,951.44
2024-11-23,Spokane,1860.37
2024-11-24,Spokane,1856.27
2024-11-25,Spokane,927.54
2024-11-26,Spokane,925.94
2024-11-27,Spokane,924.44
2024-11-28,Spokane,923.14
2024-11-29,Spokane,922.04
2024-11-30,Spokane,1845.27
2024-12-01,Spokane,923.94
2024-12-02,Spokane,460.22
2024-12-03,Spokane,461.42
2024-12-04,Spokane,461.92
2024-12-05,Spokane,461.42
2024-12-06,Spokane,461.82
2024-12-07,Spokane,929.04
2024-12-08,Spokane,925.24
2024-12-09,Spokane,462.52
2024-12-10,Spokane,462.92
2024-12-11,Spokane,462.42
2024-12-12,Spokane,461.52
2024-12-13,Spokane,465.12
2024-12-14,Spokane,936.04
2024-12-15,Spokane,929.04
2024-12-16,Spokane,467.32
2024-12-17,Spokane,474.42
2024-12-18,Spokane,474.42
2024-12-19,Spokane,465.22
2024-12-20,Spokane,464.62
2024-12-21,Spokane,932.74
2024-12-22,Spokane,929.34
2024-12-23,Spokane,470.12
2024-12-24,Spokane,481.92
2024-12-25,Spokane,465.72
2024-12-26,Spokane,476.72
2024-12-27,Spokane,465.42
2024-12-28,Spokane,936.64
2024-12-29,Spokane,945.94
2024-12-30,Spokane,472.22
2024-12-31,Spokane,463.32
2025-01-01,Spokane,463.52
2025-01-02,Spokane,465.02
2025-01-03,Spokane,477.62
2025-01-04,Spokane,929.24
2025-01-05,Spokane,933.24
2025-01-06,Spokane,463.92
2025-01-07,Spokane,463.52
2025-01-08,Spokane,464.42
2025-01-09,Spokane,462.82
2025-01-10,Spokane,463.42
2025-01-11,Spokane,923.64
2025-01-12,Spokane,922.24
2025-01-13,Spokane,462.52
2025-01-14,Spokane,461.72
2025-01-15,Spokane,461.52
2025-01-16,Spokane,460.32
2025-01-17,Spokane,458.52
2025-01-18,Spokane,918.94
2025-01-19,Spokane,919.74
2025-01-20,Spokane,456.22
2025-01-21,Spokane,458.32
2025-01-22,Spokane,457.42
2025-01-23,Spokane,458.22
2025-01-24,Spokane,458.62
2025-01-25,Spokane,918.74
2025-01-26,Spokane,918.94
2025-01-27,Spokane,457.82
2025-01-28,Spokane,457.72
2025-01-29,Spokane,458.32
2025-01-30,Spokane,460.72
2025-01-31,Spokane,474.92
2025-02-01,Spokane,925.94
2025-02-02,Spokane,926.34
2025-02-03,Spokane,462.82
2025-02-04,Spokane,461.42
2025-02-05,Spokane,460.52
2025-02-06,Spokane,460.72
2025-02-07,Spokane,457.72
2025-02-08,Spokane,920.94
2025-02-09,Spokane,917.14
2025-02-10,Spokane,452.32
2025-02-11,Spokane,449.52
2025-02-12,Spokane,449.42
2025-02-13,Spokane,453.82
2025-02-14,Spokane,460.72
2025-02-15,Spokane,922.64
2025-02-16,Spokane,929.04
2025-02-17,Spokane,463.32
2025-02-18,Spokane,463.32
2025-02-19,Spokane,466.82
2025-02-20,Spokane,463.02
2025-02-21,Spokane,463.22
2025-02-22,Spokane,932.14
2025-02-23,Spokane,945.34
2025-02-24,Spokane,471.32
2025-02-25,Spokane,469.32
2025-02-26,Spokane,467.22
2025-02-27,Spokane,466.72
2025-02-28,Spokane,467.62
2025-03-01,Spokane,1390.75
