Price,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage
266465.0939,1139.31,1.945144839,65.66,6.72,5.59,7.91,12.12,1
264687.482,1480.25,1.0,20.92,8.57,2.73,4.16,7.37,1
203962.6062,658.34,1.0,36.31,3.22,0.75,3.63,25.97,1
241942.875,623.77,2.20979152,36.93,6.66,4.13,6.43,33.07,0
164491.9501,576.65,2.97330905,26.53,3.78,1.89,3.47,29.33,0
135815.7113,550.0,2.711729564,40.74,5.45,4.67,1.06,27.31,0
330861.4805,550.0,3.104174742,29.39,6.05,5.16,4.77,18.07,0
387483.377,1709.55,1.230665502,6.4,7.57,6.29,0.96,1.63,1
252928.8126,1139.91,3.215113326,43.69,2.73,0.98,1.04,27.89,0
497905.6963,969.5,4.300159823,6.17,9.31,7.01,6.0,11.43,0
551289.4411,550.0,3.001186336,46.48,4.26,3.55,4.76,24.61,0
165425.0982,793.35,1.0,34.88,7.42,6.03,5.18,18.17,1
393815.2236,1116.57,2.630734238,60.8,6.45,4.08,10.0,24.39,0
646182.2465,1310.88,3.549761907,24.53,10.0,7.66,7.73,3.21,0
296121.6951,1289.15,1.0,13.69,7.64,3.25,6.48,37.08,0
432179.2694,1885.27,1.0,34.29,6.92,3.69,5.07,29.06,1
401065.9409,765.63,2.463285663,47.8,5.61,6.23,4.2,20.33,0
214089.6239,968.74,2.406639445,1.9,5.84,4.86,8.85,22.42,0
407852.18,1489.29,3.347582506,21.6,7.43,7.17,2.6,6.9,1
405574.4351,1858.88,1.936895612,54.62,6.21,3.97,8.14,13.29,0
129485.9721,752.01,1.0,43.6,9.03,4.89,2.9,1.83,0
280418.7304,1417.48,1.69118823,49.7,4.74,2.61,3.77,3.84,1
323691.9893,1594.27,2.683619586,35.59,7.72,5.52,8.85,24.36,0
102580.7852,611.64,2.409814069,25.03,9.22,3.5,7.4,15.21,1
107330.1073,859.94,1.0,27.48,5.81,3.2,7.85,40.04,0
302811.6508,1491.55,2.049909627,53.75,5.78,5.45,4.05,2.47,0
524598.9768,1446.86,1.580174983,55.05,7.33,5.39,6.44,7.58,1
154684.3011,550.0,1.554193107,90.25,6.44,4.24,7.62,41.85,0
158109.1568,908.6,1.818432006,31.84,7.09,3.67,4.42,16.4,0
369157.1951,1423.6,3.119619297,35.1,10.0,7.67,0.43,15.42,0
244766.5398,1574.03,1.0,37.89,6.26,6.87,5.98,26.45,0
169536.3962,550.0,2.496751928,56.88,6.69,4.39,2.51,39.67,1
278642.1448,677.71,2.406364613,64.36,5.43,2.57,2.46,36.43,0
423641.3572,690.37,4.486009639,10.43,8.7,8.93,10.0,6.95,1
354961.7707,2170.18,1.033155438,4.33,8.43,4.58,6.33,3.51,0
244662.9562,1840.34,2.703298937,47.4,7.94,5.08,8.94,13.49,0
343336.0697,1632.39,1.181218641,56.08,4.87,5.31,6.91,6.6,1
214297.0732,1005.43,1.0,53.07,7.32,1.86,4.93,11.77,1
266337.8745,998.18,2.025042343,4.74,6.82,5.07,5.78,4.86,0
244814.255,1093.75,1.197647935,20.56,7.57,5.24,4.75,29.92,0
415681.7376,1348.39,3.596131658,45.88,4.04,3.26,7.9,17.06,1
521954.8921,581.94,2.712990858,31.61,8.64,6.67,4.71,17.26,1
283519.0624,550.0,3.299912328,24.37,7.9,5.2,6.37,28.0,0
343053.3563,1302.39,1.76070584,32.64,7.29,6.73,6.7,2.99,0
623993.8792,1625.16,3.028925352,42.91,9.48,8.96,6.05,14.75,0
88580.3812,1205.99,1.0,9.83,7.33,4.2,3.89,6.05,1
269536.7121,550.0,4.003340345,47.57,4.46,2.46,5.68,8.51,0
229785.0799,1269.8,2.921633127,55.91,6.73,2.77,5.31,17.95,0
232594.7678,1463.33,1.667868234,40.32,4.25,2.09,9.17,33.6,1
327626.1061,771.18,1.478008617,57.62,4.5,5.43,10.0,18.61,0
248086.4852,757.67,1.694310441,24.01,10.0,7.54,6.35,3.26,1
168532.7932,768.03,1.711265999,33.47,6.09,3.18,0.62,50.11,0
240754.6703,550.0,2.696962723,42.39,6.41,6.42,5.01,11.39,0
317898.9263,918.94,2.708287388,25.49,6.51,5.64,3.26,28.87,0
251869.3825,760.38,2.082660511,18.79,5.64,4.36,7.59,13.73,0
327448.2674,888.96,1.564265028,1.9,6.99,5.97,10.0,16.76,1
149402.0683,1610.1,1.343067628,61.7,4.85,5.64,4.54,9.59,0
182818.7408,550.0,1.0,31.93,5.82,4.55,8.44,13.52,1
351747.2649,1505.2,3.235635384,28.07,7.8,7.63,4.18,6.42,1
214596.5987,1204.99,1.428341872,4.26,9.95,6.09,7.08,2.71,0
658461.7223,1745.5,2.63114918,23.53,9.52,8.24,9.75,12.77,0
492994.8442,2269.73,1.794955607,82.91,8.45,6.42,7.4,30.98,1
219968.9935,550.0,1.635095597,7.5,5.93,6.8,8.21,20.72,0
283743.8872,708.12,1.0,41.58,8.02,7.63,6.11,6.29,0
303853.3608,1646.72,2.019522321,41.02,4.96,3.92,7.1,10.11,1
252796.5789,614.7,1.242049934,11.43,8.99,5.7,1.12,35.14,0
368824.7083,720.33,1.936680919,25.88,7.88,3.67,10.0,0.83,1
419123.8418,1025.38,2.402277253,19.95,6.68,8.46,4.28,3.32,0
187888.8282,1456.45,1.0,2.93,6.97,5.04,9.42,30.25,0
356569.8677,1395.58,3.593985602,38.98,4.24,5.58,2.41,30.69,1
347052.8596,550.0,1.945894495,23.23,5.67,2.92,6.99,14.44,0
189564.2486,1055.06,2.02097773,68.04,5.68,4.32,8.65,26.56,1
284318.2353,1659.19,1.527864122,13.26,8.86,7.22,1.86,32.25,0
202859.3176,1098.69,1.274668667,61.59,8.24,4.65,3.42,25.95,0
361331.6827,1809.95,2.320786626,18.64,8.99,6.26,4.09,15.26,0
713993.1241,1326.29,3.563667505,13.25,9.07,6.28,5.93,20.54,1
191718.172,651.05,1.137989506,62.73,7.32,3.13,1.06,33.26,0
229928.759,550.0,2.307221005,17.2,4.71,2.58,9.54,11.99,0
150695.0969,870.25,1.958609398,15.34,7.89,5.57,5.79,47.15,0
336337.6459,1450.56,2.420924898,32.15,7.74,5.23,8.17,11.36,0
344786.63,550.0,1.298273291,16.95,8.01,2.45,1.42,30.86,0
280494.9248,1195.22,2.379637518,43.56,5.8,5.34,7.52,24.26,0
360491.2038,550.0,2.35248365,10.86,10.0,5.59,6.95,25.11,0
300740.9772,1168.86,2.429073895,37.34,5.84,6.55,6.3,19.61,1
550091.5551,1242.17,2.058247062,17.32,6.93,5.74,8.83,14.22,0
236691.7614,917.28,1.0,10.57,5.72,3.27,9.22,36.92,0
123575.9347,550.0,2.172537703,51.3,7.77,4.28,6.32,15.76,1
260356.7383,1139.91,1.293593232,20.86,7.06,4.96,5.79,29.96,0
323646.6032,939.78,1.0,45.63,6.71,2.82,3.49,13.31,1
98622.30842,550.0,1.021607608,50.56,1.9,2.12,3.64,3.25,1
652902.385,895.52,3.5835609,38.5,8.74,6.51,7.37,3.98,1
313766.7632,550.0,4.963092617,28.71,6.8,3.42,6.13,16.95,0
190662.9313,747.84,2.384521121,39.76,3.11,2.29,5.64,47.56,1
485170.8378,1599.49,2.782334892,10.54,6.77,6.86,4.07,22.26,0
207331.9679,823.7,1.770990966,31.76,5.49,3.4,8.55,21.48,0
111298.1421,550.0,1.278622873,4.79,8.11,1.83,6.9,23.0,0
169416.882,678.06,2.548304236,38.64,4.38,4.83,7.17,3.41,1
232506.3177,550.0,1.324173676,1.79,4.78,2.51,4.67,30.68,0
610064.7447,1965.15,3.961874875,33.12,7.39,4.33,5.65,8.05,0
256123.2288,770.2,2.046171482,45.32,4.79,5.14,9.82,18.51,0
822630.8227,1809.96,2.46115053,39.12,7.23,8.07,9.0,8.12,1
201575.1283,884.33,1.0,3.99,9.03,5.4,10.0,10.05,1
319705.9149,755.0,1.925562331,7.79,8.01,4.49,5.5,13.8,0
509492.6003,1212.97,1.828237036,8.45,7.82,7.63,2.93,20.71,1
295980.5785,1852.27,1.157452027,25.56,10.0,8.14,9.28,27.03,1
113104.3844,550.0,1.361328463,20.54,4.0,1.62,4.28,13.55,0
120438.0192,666.18,1.0,56.8,6.67,5.4,4.1,20.78,0
345504.5387,1338.96,3.277371785,43.5,4.36,2.75,5.46,49.81,0
110454.7642,550.0,2.187367358,48.45,8.59,6.36,10.0,29.88,0
119563.1348,924.97,1.517590355,61.68,4.25,4.27,3.78,19.49,0
662675.9344,1591.14,2.580234085,40.4,10.0,7.22,9.7,12.52,0
586725.5921,1237.01,4.135385948,33.33,10.0,8.26,6.04,1.83,1
124414.6586,778.67,1.67131196,33.54,7.1,5.4,7.7,56.98,0
202946.7719,550.0,2.451438207,35.96,3.47,0.53,0.28,52.99,1
294006.8647,550.0,1.521706589,44.88,6.67,5.81,7.62,21.17,1
251042.806,550.0,1.0,31.67,7.53,4.15,8.2,6.54,0
218754.4913,749.67,1.58423555,31.52,6.81,3.08,8.58,42.55,0
122559.9246,986.24,1.0,25.64,6.96,2.81,9.92,46.58,1
339351.4185,1015.29,1.0,2.74,10.0,5.4,5.95,11.16,0
504221.8113,1379.86,2.072580543,5.79,8.59,5.94,5.71,14.53,0
361257.3895,834.25,2.487854227,30.12,6.22,7.4,4.89,23.91,0
493629.1326,1743.48,2.129060409,15.05,10.0,6.57,9.37,16.15,0
365843.4516,1499.48,4.589564842,49.71,9.08,6.87,6.57,37.11,0
248789.3322,550.0,2.859258942,41.8,8.28,4.68,5.79,15.97,0
95067.28153,550.0,1.164436471,17.7,5.66,3.07,4.87,12.82,1
551047.2345,1507.28,2.916109062,1.82,6.27,6.0,6.25,27.53,1
93963.58358,550.0,1.678418426,21.93,6.26,4.4,0.06,5.24,1
312594.3837,667.13,4.119081613,37.99,9.07,4.26,5.48,1.56,0
244610.7551,1105.77,2.187172612,50.8,5.64,1.15,1.3,22.49,1
477219.5197,1380.55,1.075518813,54.97,7.28,2.03,3.94,10.71,1
342939.5367,1192.28,2.345557822,2.54,7.12,8.22,8.22,12.82,1
95856.1153,550.0,1.120522966,15.82,7.23,0.67,4.04,8.98,1
541235.5038,1269.76,4.197600663,57.27,6.62,4.73,4.26,4.98,0
537982.891,926.57,3.649368329,55.14,5.13,5.81,6.43,18.63,1
170808.2439,550.0,1.287251503,56.21,7.16,4.15,2.27,33.14,0
244009.9532,1178.57,3.241369504,56.68,8.31,5.34,7.47,17.77,0
222140.2512,1092.1,3.796954884,36.74,7.43,5.1,0.18,25.3,1
254840.1404,1022.56,1.719061818,42.6,9.69,6.62,6.08,38.63,1
98056.79277,550.0,1.147176694,6.05,4.41,2.59,3.92,46.29,1
317672.2156,1530.81,3.601150838,6.5,7.8,8.97,3.43,25.56,0
463689.7188,2163.35,3.986764045,15.63,10.0,7.87,10.0,5.76,0
195341.3991,1450.43,1.0,25.04,6.95,5.12,2.1,9.53,0
474816.6255,1743.58,3.150609528,27.6,10.0,7.13,4.75,12.34,0
446542.03,1036.05,2.013444751,44.88,5.18,4.77,4.76,12.16,0
198672.4582,550.0,4.149932625,22.98,7.98,2.77,1.96,42.02,1
244504.4305,1055.65,1.648894681,10.01,7.0,3.43,5.82,28.99,0
393259.0021,1171.54,1.0,22.8,9.08,6.53,10.0,10.98,0
248310.5492,734.98,1.431686906,3.66,5.17,3.51,3.76,48.91,0
175701.0941,1128.16,1.884015252,26.82,8.07,5.1,6.17,15.49,1
204755.9384,1131.51,1.0,29.97,3.48,4.47,2.44,16.6,0
195416.5331,940.02,2.292306875,17.77,5.49,2.44,6.77,9.26,0
135333.7626,975.57,1.005480921,44.83,5.7,4.4,3.0,4.66,0
254110.0525,747.48,2.951104886,20.39,9.14,3.92,5.83,12.4,0
187420.2746,585.81,2.0188942,59.58,5.41,2.81,5.71,0.59,1
383541.8907,550.0,3.748236326,23.91,8.05,5.33,6.54,10.24,0
499542.613,1703.66,1.709194379,33.86,10.0,7.64,8.58,12.36,0
702265.437,902.27,2.809532205,83.45,8.73,4.81,7.74,20.64,0
591930.0137,1695.37,2.05493614,62.82,10.0,6.56,6.11,3.74,1
230285.191,1314.72,1.0,69.8,7.73,5.32,2.0,20.94,1
272823.1207,550.0,2.572631555,51.63,9.86,4.96,10.0,3.18,0
249268.1619,827.25,1.034618239,2.52,7.04,5.54,3.41,15.91,0
257438.9156,1159.68,1.907333855,29.83,6.22,6.89,7.99,6.68,1
466401.4281,1096.07,3.251896741,32.66,9.92,5.49,0.67,35.14,1
146268.2679,550.0,2.567243569,29.21,4.81,2.4,9.2,15.24,0
201890.2908,550.0,2.192577412,32.34,6.61,2.11,3.04,40.38,1
240045.8232,1276.99,1.0,17.49,8.13,5.37,2.04,2.96,0
339091.8612,1156.34,2.073778712,52.07,6.14,3.49,8.73,32.15,0
351210.4303,885.44,1.0,46.62,9.44,6.59,4.63,40.54,0
256372.5145,902.24,2.435445229,43.67,6.9,5.38,0.88,12.37,0
618110.2488,1511.89,3.997280246,20.86,8.16,6.21,7.91,12.15,0
113299.4671,550.0,1.755983773,40.63,3.36,1.12,1.38,35.47,0
240851.9783,1201.96,1.0,1.26,6.12,2.27,9.04,23.98,1
265397.8247,1399.62,1.885085617,37.13,7.9,2.56,4.39,10.89,0
322496.1499,891.59,1.936383662,0.3,5.8,6.12,9.17,11.99,0
154546.2588,792.58,1.521414764,42.24,5.78,5.13,5.93,17.6,1
355509.5762,1138.98,1.584561773,43.64,7.61,5.12,2.53,14.61,0
479105.0217,1074.5,2.701830971,45.71,8.75,6.32,8.37,34.37,1
503702.0815,1417.73,1.981079648,8.17,9.53,7.37,6.22,9.83,0
400789.3699,1016.92,2.089748088,26.51,5.46,4.44,4.25,12.43,1
416597.0363,1138.0,2.473662377,10.83,10.0,6.62,7.53,13.93,0
321147.6717,862.05,1.303045059,39.39,8.65,3.04,5.92,24.69,0
409672.2311,801.11,3.872842496,15.0,8.62,7.63,6.49,27.18,1
463029.2579,737.11,2.859235109,31.59,7.56,5.13,7.96,31.65,0
428899.4386,1756.7,1.0,19.94,9.87,6.02,8.97,33.2,1
314818.9064,550.0,2.933060239,34.93,5.28,3.81,4.44,6.82,1
277255.8684,1427.16,3.151038282,14.57,10.0,8.77,3.56,9.89,1
140842.3883,550.0,1.0,1.51,5.38,2.87,1.8,18.49,0
109087.4478,550.0,1.0,23.64,4.65,0.34,6.64,27.39,1
269688.4728,1273.14,1.330867053,3.1,8.75,2.29,8.11,22.07,0
215665.2148,1278.89,1.0,33.99,6.24,6.48,5.84,0.73,0
469333.7639,1465.35,2.784964122,48.88,7.14,4.23,10.0,19.22,0
193712.9455,1103.23,2.392219123,32.79,5.69,4.88,10.0,14.39,0
309141.3191,1559.91,1.235691059,21.42,9.45,6.7,6.69,21.29,0
220315.6302,550.0,2.206816636,38.25,4.58,2.28,0.58,25.98,0
103727.154,878.21,1.66438735,4.42,7.57,5.67,8.59,2.83,0
476261.3868,1454.36,3.310696548,6.68,10.0,5.0,10.0,10.29,1
243722.0049,876.67,1.0,12.17,5.49,6.32,9.22,11.85,0
157550.5442,849.06,1.0,46.06,6.26,5.21,2.72,2.22,0
449192.4444,1055.31,2.411380714,53.58,10.0,2.72,8.25,12.19,0
273769.0828,1473.2,4.342154715,31.79,9.0,8.31,3.79,25.87,0
383798.3606,1089.88,2.218111901,29.62,7.1,5.34,5.99,0.91,0
172227.7567,984.42,1.0,37.17,7.93,3.87,4.69,26.94,1
275767.8705,995.68,1.399611437,38.76,7.35,4.33,4.74,9.36,1
420255.3959,613.33,2.989469818,21.63,7.67,9.3,5.4,6.59,0
92151.74651,564.44,1.694957134,39.66,6.11,2.27,4.86,10.09,0
297714.1583,1657.16,1.93157626,21.5,8.79,5.91,9.98,0.82,0
465411.917,2295.73,1.394803398,16.34,8.99,6.44,5.78,41.12,0
234150.2392,550.0,1.730892958,38.1,4.95,3.12,3.62,5.89,1
257273.9223,924.7,1.0,34.02,8.07,3.47,5.94,1.9,0
97427.25678,550.0,1.0,34.69,4.36,3.47,5.76,11.81,0
767721.1084,1153.69,1.0,0.81,10.0,4.86,10.0,27.35,0
320500.8382,1301.39,3.713245872,47.65,3.77,3.89,5.54,9.37,0
312782.8059,850.91,1.683958032,18.04,7.29,5.18,5.2,4.32,0
446075.8762,943.89,3.199286975,23.92,8.58,6.84,7.99,11.25,0
164309.6409,550.0,1.755986389,28.06,6.39,4.82,4.24,35.61,1
174452.5836,648.46,3.078077854,58.97,3.03,3.57,8.16,42.9,1
516020.9028,1659.3,1.361319973,26.96,9.4,7.04,7.64,14.22,1
202100.7793,1109.34,1.0,36.56,9.29,6.73,7.11,56.61,1
473382.5348,1026.36,2.077177212,0.1,8.81,4.98,7.47,11.59,0
110864.4095,682.33,2.560177514,15.61,8.32,5.17,1.98,9.66,0
327347.9656,1261.06,1.0,40.84,5.51,3.95,5.6,0.14,1
400944.4919,952.97,1.742003354,25.16,8.17,6.38,5.73,7.73,1
373346.7227,1385.27,3.099923192,29.36,7.38,3.76,2.65,17.41,0
196620.752,642.63,1.0,24.75,4.39,1.76,0.83,27.78,0
154249.565,652.25,1.0,36.47,6.67,4.05,2.72,39.98,0
218757.1645,1140.39,1.0,16.33,5.77,1.3,9.28,4.32,1
283028.7124,550.0,1.992121476,23.64,3.49,1.33,7.62,43.44,0
308120.0689,681.71,1.779372596,28.4,4.69,3.41,8.92,19.73,0
377092.29,550.0,2.266691686,59.38,10.0,5.48,9.69,1.09,0
226944.7235,2061.42,1.0,0.75,8.5,6.03,10.0,10.03,0
498851.7088,890.09,2.777984747,62.7,10.0,6.93,8.59,8.36,0
471721.7656,670.91,3.609313539,52.86,6.03,3.53,10.0,11.78,0
340863.3536,996.24,1.350501787,27.0,5.76,0.72,8.7,13.49,0
415436.8385,1557.12,3.461911975,43.55,5.71,3.61,8.56,10.06,0
257606.4882,678.71,3.490849386,20.75,6.63,4.79,4.01,39.12,0
153573.3276,1199.79,1.0,44.94,7.65,5.91,5.28,8.06,1
201622.4738,1198.92,1.0,0.89,2.47,3.18,2.15,23.58,0
324848.6239,1251.03,1.0,38.21,5.65,2.26,4.38,30.19,0
520671.8883,1587.13,1.0,32.86,7.61,7.67,4.98,0.56,1
459045.6798,550.0,4.15388497,26.34,6.93,6.86,5.67,6.32,1
181434.0593,550.0,1.0,35.85,7.29,1.34,5.19,17.35,0
158116.3485,579.11,2.186502328,25.53,5.05,4.48,6.19,9.67,0
113935.0884,714.24,1.855069838,44.84,4.77,0.09,0.31,24.39,0
452654.1891,1709.18,3.12676117,17.32,10.0,10.0,7.32,6.24,0
218601.7834,895.85,1.0,21.76,7.32,6.07,4.15,3.31,1
211649.1352,1152.58,1.0,8.14,6.79,5.79,10.0,26.22,0
161330.406,550.0,1.0,72.88,4.81,2.18,10.0,10.26,0
324782.6328,1124.14,2.00876161,61.77,4.83,2.04,2.92,17.74,0
434970.7078,1724.89,3.295595326,49.13,4.41,3.41,2.33,13.96,0
112980.7449,550.0,2.512069753,28.98,7.03,3.8,8.28,19.36,0
425157.08,1133.71,1.013462153,36.18,6.39,7.2,9.27,31.74,0
138602.8269,625.88,1.0,27.68,7.61,4.35,3.67,0.43,0
168483.329,1384.97,1.0,51.49,8.9,7.43,4.04,21.75,0
230173.566,976.35,1.0,5.77,7.88,3.76,9.87,4.13,0
156294.8951,550.0,1.0,81.87,6.23,1.08,8.6,36.86,0
189162.786,550.0,2.087067938,39.14,7.04,3.83,7.82,3.71,0
253476.2673,1648.37,2.568195525,34.6,7.86,4.69,2.28,2.79,1
302975.6561,975.2,2.777436199,16.78,7.15,5.79,6.99,23.13,0
247180.2754,650.07,1.957075227,57.1,5.96,4.43,7.66,32.18,0
255230.9738,724.62,2.944334063,57.98,6.32,7.25,8.2,14.92,0
371325.8584,1250.06,2.43829604,17.66,5.36,4.14,8.98,18.13,1
146124.9394,1419.79,1.217234149,52.85,5.68,3.8,5.25,45.97,0
104735.1932,550.0,1.082420434,37.68,3.79,4.98,6.17,47.23,1
116907.4444,825.43,1.436465832,80.57,7.29,4.89,4.57,11.27,0
717578.6979,1267.94,2.557282278,31.16,8.24,7.26,9.28,15.49,0
432952.5713,550.0,1.006369014,3.64,9.17,3.53,8.19,20.6,0
282253.0256,2240.87,1.031013193,40.39,5.91,6.28,6.91,26.25,1
157531.1689,1026.14,1.567010272,25.87,7.87,2.93,2.56,15.83,0
492566.1352,1009.33,1.321191534,3.24,8.34,6.3,6.52,10.19,0
206191.2904,1966.16,1.135847742,59.57,4.56,2.8,9.74,14.23,1
481402.8049,1001.9,3.649819206,27.83,6.72,6.41,10.0,41.57,1
165108.6084,653.45,3.114278487,36.3,6.19,4.19,6.08,11.53,0
297382.5679,1403.85,2.131656444,22.13,10.0,8.27,6.0,6.24,1
262980.2794,720.92,3.057766052,47.08,6.35,5.09,9.56,17.24,1
171613.4246,896.7,1.0,66.78,6.64,2.97,2.64,25.25,0
106645.3587,934.57,3.44628553,79.29,7.52,4.1,1.63,2.14,1
469389.2362,1865.22,3.428502953,3.29,10.0,8.44,10.0,5.95,0
97058.08872,805.65,2.055810249,48.83,3.45,4.79,2.91,18.09,0
205937.7401,550.0,2.108503016,38.21,5.49,5.38,7.18,20.72,0
376242.2191,1383.96,1.0,66.01,6.56,4.06,10.0,5.94,0
398689.0703,663.24,2.992361499,33.49,6.43,5.29,6.95,2.18,0
369749.0723,2015.84,1.897380991,19.79,9.63,5.52,7.42,17.19,0
262871.0421,1593.51,1.884415746,25.46,4.99,3.64,4.7,3.94,0
290802.8624,782.9,1.769098482,20.92,6.38,1.35,2.17,53.31,0
878270.4815,2398.23,1.954096496,51.98,9.23,6.04,4.72,24.16,1
461560.2178,1578.04,1.648289366,22.54,7.9,6.26,3.89,3.23,1
324387.7875,1004.49,2.730458836,49.4,6.08,2.84,4.18,25.98,1
191370.9394,997.36,1.0,24.39,9.29,6.04,4.43,15.9,1
228871.9721,929.41,2.230596227,6.89,8.63,4.61,0.94,7.93,0
413696.176,1258.89,2.099496935,37.47,8.33,5.16,6.75,2.42,0
148852.0295,1011.74,1.0,35.26,7.06,7.69,8.28,22.32,0
607617.5735,1484.17,1.34998666,24.92,6.51,8.68,3.75,43.63,0
309475.7389,550.0,3.303223737,56.39,5.88,4.35,7.09,4.51,0
290743.0373,635.71,1.087785706,44.46,8.52,7.42,6.96,36.72,0
277934.3181,1049.26,1.785673467,56.14,8.98,4.9,2.64,5.78,0
114524.9105,550.0,1.0,20.67,5.96,1.5,4.64,33.09,1
403001.0933,1496.53,1.0,17.41,6.9,5.63,5.41,28.46,0
504229.4659,1162.89,3.759564284,2.07,7.03,6.68,4.43,0.3,0
163575.4804,550.0,1.106915186,3.97,5.75,2.42,4.63,1.45,0
153535.3657,690.05,1.0,51.78,5.87,2.79,1.56,26.58,1
212943.7066,804.9,2.000841844,3.36,8.44,6.48,0.76,35.52,0
277441.6937,1065.81,2.483929605,38.53,6.61,3.62,8.99,16.98,0
446406.9359,915.33,2.625077528,7.19,6.52,5.36,1.14,49.13,1
573920.1164,1920.34,1.151180693,35.77,10.0,6.96,5.57,15.79,1
189396.4227,1068.86,2.105990217,10.09,7.06,3.31,5.69,14.36,0
441280.179,1175.28,1.0,16.35,6.96,6.8,10.0,39.11,0
337640.8887,550.0,1.969267772,17.88,6.77,7.05,4.38,13.92,1
98513.09269,550.0,1.777040021,9.39,8.11,3.32,4.13,15.68,0
379212.9742,781.76,1.0,23.35,9.09,6.67,10.0,25.06,0
347345.675,1987.99,3.198804296,25.71,10.0,8.1,8.59,17.99,0
579785.4694,1575.75,1.370659077,58.72,8.22,5.66,6.39,15.66,1
257522.3403,1722.27,1.0,10.11,10.0,5.26,3.43,19.77,1
244850.0049,846.6,1.993574404,9.77,7.36,2.97,8.39,17.11,0
354263.9805,661.87,3.467670295,44.14,4.69,5.14,10.0,17.95,0
475262.5456,550.0,2.623495204,30.7,8.08,7.2,5.11,11.49,0
157501.3561,907.68,1.764941106,11.86,7.47,4.97,4.83,13.9,0
327189.4572,1225.45,1.585551462,38.08,8.85,5.14,9.96,8.96,0
208975.1804,550.0,1.0,63.39,4.12,3.23,6.63,3.82,0
168431.4026,550.0,1.939261818,42.01,8.24,3.62,10.0,36.52,0
421524.3866,550.0,3.609200543,29.77,7.49,5.26,1.8,14.78,1
154990.6295,1173.08,1.370638689,8.1,4.42,5.84,9.62,13.8,0
181631.6169,550.0,2.521945674,25.89,7.57,4.73,5.54,18.43,1
145468.7412,726.25,2.638326541,23.36,6.42,5.0,2.16,15.59,1
365322.3062,1366.27,1.296475459,46.69,5.89,4.3,4.26,17.51,1
508240.4454,1506.08,2.388027694,39.94,10.0,6.7,10.0,1.87,0
297070.034,856.67,3.674270929,34.59,6.2,3.14,6.46,9.06,1
454453.7197,1666.44,1.778872322,14.71,4.69,9.01,10.0,14.88,1
220849.5079,837.24,2.252850066,57.1,9.6,5.71,6.15,11.59,0
196117.0289,588.25,2.222143526,4.08,6.59,4.22,3.59,9.54,1
300684.2367,1470.97,2.175998385,44.06,6.49,5.25,10.0,5.73,0
298345.4482,1016.49,1.715963464,17.68,8.6,6.99,10.0,16.87,0
354524.7111,1152.85,2.571895542,40.22,4.81,5.47,9.02,15.07,1
158471.7514,1084.17,1.0,33.1,7.25,0.68,8.61,9.76,0
369438.1439,1807.95,2.654548841,35.32,9.89,7.42,1.08,23.01,1
90122.38554,550.0,1.0,42.44,6.7,3.12,4.31,25.01,0
326008.5763,1165.21,1.0,13.42,8.38,7.27,7.19,26.67,0
225542.0184,585.01,2.237696216,23.38,8.87,5.3,7.81,20.22,1
206050.2198,550.0,1.838626819,39.23,6.53,5.57,3.03,21.11,0
158839.4141,550.0,1.620942638,29.13,3.35,4.02,9.07,7.75,0
413218.8644,850.67,2.658915312,43.89,8.29,5.77,8.09,0.37,0
197193.796,1230.48,1.246949043,14.51,4.62,4.58,6.41,20.06,0
273247.2535,1036.2,2.807772662,76.02,4.69,3.7,6.17,7.79,0
262492.94,550.0,2.314760692,19.23,5.89,1.25,6.06,22.13,1
562484.0227,2816.76,2.736825799,59.39,2.05,3.12,1.91,20.67,0
349391.2377,1522.63,3.818857401,15.76,8.62,5.39,5.12,6.4,0
159395.7219,600.38,1.0,28.65,7.23,3.11,5.67,1.19,1
203564.234,550.0,2.766672323,25.47,7.55,3.47,8.45,24.57,0
354353.6387,897.24,2.734415181,45.12,6.03,5.74,3.02,0.44,0
161533.5785,754.31,1.0,43.88,4.17,5.03,6.18,34.64,1
283822.2283,1289.57,2.624068605,18.16,10.0,6.52,7.23,15.02,0
144490.858,1063.24,1.21940935,58.61,6.52,4.72,3.04,3.24,0
182140.9594,696.07,2.941419896,41.4,4.38,1.99,10.0,6.44,0
459567.602,795.11,5.383081438,24.73,9.21,6.36,4.92,17.04,0
279109.5484,912.52,4.710547304,14.16,8.44,2.53,1.09,7.58,0
363057.9952,857.66,2.52511429,26.87,8.16,3.71,5.19,24.34,1
300974.5539,1258.83,2.035274271,42.24,6.09,5.2,4.33,7.99,0
362917.3377,1676.03,1.6756997,35.43,8.0,6.73,7.21,20.49,0
343937.572,813.95,1.0,52.5,8.29,4.99,4.12,5.62,1
258216.0685,788.01,1.041511079,31.81,5.52,2.15,7.96,7.54,0
91763.35075,576.91,1.901713896,10.54,6.77,4.41,10.0,1.24,0
380733.0623,872.78,2.334516372,29.3,6.55,4.43,7.45,0.53,0
650641.7431,2057.02,1.0,51.02,7.74,6.39,8.4,34.07,1
303786.0932,1651.12,1.0,34.46,5.98,8.34,7.1,0.96,0
344545.4984,688.09,2.982390005,70.9,6.38,5.22,8.86,14.36,1
174760.7324,550.0,2.212244571,30.89,6.61,4.97,6.49,12.21,0
251945.1802,1194.06,1.997969673,31.81,9.66,5.83,2.23,3.6,1
644542.115,1449.62,4.082117066,25.98,6.85,4.79,2.47,9.0,0
